id,scan_id,name,severity,confidence,url,parameter,description,is_false_positive,ml_confidence,created_at
21902,19,Modern Web Application,info,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=476,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-25T08:58:41.395540+00:00
21903,19,X-AspNet-Version Response Header,low,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=476,,"Server leaks information via ""X-AspNet-Version""/""X-AspNetMvc-Version"" HTTP response header field(s).",,,2025-11-25T08:58:41.398977+00:00
21904,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=476,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.402521+00:00
21905,19,Re-examine Cache-control Directives,info,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=1122,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-25T08:58:41.407127+00:00
21906,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=1122,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:58:41.411448+00:00
21907,19,Cross-Domain JavaScript Source File Inclusion,low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=1122,https://www.google.com/recaptcha/api.js,The page includes one or more script files from a third-party domain.,,,2025-11-25T08:58:41.415495+00:00
21908,19,Absence of Anti-CSRF Tokens,medium,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=1122,,"No Anti-CSRF tokens were found in a HTML submission form. A cross-site request forgery is an attack that involves forcing a victim to send an HTTP request to a target destination without their knowledge or intent in order to perform an action as the victim. The underlying cause is application functionality using predictable URL/form actions in a repeatable way. The nature of the attack is that CSRF exploits the trust that a web site has for a user. By contrast, cross-site scripting (XSS) exploits the trust that a user has for a web site. Like XSS, CSRF attacks are not necessarily cross-site, but they can be. Cross-site request forgery is also known as CSRF, XSRF, one-click attack, session riding, confused deputy, and sea surf.  CSRF attacks are effective in a number of situations, including:     * The victim has an active session on the target site.     * The victim is authenticated via HTTP auth on the target site.     * The victim is on the same local network as the target site.  CSRF has primarily been used to perform an action against a target site using the victim's privileges, but recent techniques have been discovered to disclose information by gaining access to the response. The risk of information disclosure is dramatically increased when the target site is vulnerable to XSS, because XSS can be used as a platform for CSRF, allowing the attack to operate within the bounds of the same-origin policy.",,,2025-11-25T08:58:41.420264+00:00
21909,19,Re-examine Cache-control Directives,info,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=732,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-25T08:58:41.424256+00:00
21910,19,Modern Web Application,info,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=1122,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-25T08:58:41.427675+00:00
21911,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=732,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:58:41.430983+00:00
21912,19,Cross-Domain JavaScript Source File Inclusion,low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=732,https://www.google.com/recaptcha/api.js,The page includes one or more script files from a third-party domain.,,,2025-11-25T08:58:41.434615+00:00
21913,19,Absence of Anti-CSRF Tokens,medium,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=732,,"No Anti-CSRF tokens were found in a HTML submission form. A cross-site request forgery is an attack that involves forcing a victim to send an HTTP request to a target destination without their knowledge or intent in order to perform an action as the victim. The underlying cause is application functionality using predictable URL/form actions in a repeatable way. The nature of the attack is that CSRF exploits the trust that a web site has for a user. By contrast, cross-site scripting (XSS) exploits the trust that a user has for a web site. Like XSS, CSRF attacks are not necessarily cross-site, but they can be. Cross-site request forgery is also known as CSRF, XSRF, one-click attack, session riding, confused deputy, and sea surf.  CSRF attacks are effective in a number of situations, including:     * The victim has an active session on the target site.     * The victim is authenticated via HTTP auth on the target site.     * The victim is on the same local network as the target site.  CSRF has primarily been used to perform an action against a target site using the victim's privileges, but recent techniques have been discovered to disclose information by gaining access to the response. The risk of information disclosure is dramatically increased when the target site is vulnerable to XSS, because XSS can be used as a platform for CSRF, allowing the attack to operate within the bounds of the same-origin policy.",,,2025-11-25T08:58:41.438239+00:00
21914,19,X-AspNet-Version Response Header,low,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=1122,,"Server leaks information via ""X-AspNet-Version""/""X-AspNetMvc-Version"" HTTP response header field(s).",,,2025-11-25T08:58:41.442279+00:00
21915,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=1122,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.445870+00:00
21916,19,Modern Web Application,info,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=732,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-25T08:58:41.449630+00:00
21917,19,X-AspNet-Version Response Header,low,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=732,,"Server leaks information via ""X-AspNet-Version""/""X-AspNetMvc-Version"" HTTP response header field(s).",,,2025-11-25T08:58:41.454947+00:00
21918,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=732,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.458958+00:00
21919,19,Re-examine Cache-control Directives,info,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=177,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-25T08:58:41.463037+00:00
21920,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=177,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:58:41.466731+00:00
21921,19,Cross-Domain JavaScript Source File Inclusion,low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=177,https://www.google.com/recaptcha/api.js,The page includes one or more script files from a third-party domain.,,,2025-11-25T08:58:41.470139+00:00
21922,19,Absence of Anti-CSRF Tokens,medium,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=177,,"No Anti-CSRF tokens were found in a HTML submission form. A cross-site request forgery is an attack that involves forcing a victim to send an HTTP request to a target destination without their knowledge or intent in order to perform an action as the victim. The underlying cause is application functionality using predictable URL/form actions in a repeatable way. The nature of the attack is that CSRF exploits the trust that a web site has for a user. By contrast, cross-site scripting (XSS) exploits the trust that a user has for a web site. Like XSS, CSRF attacks are not necessarily cross-site, but they can be. Cross-site request forgery is also known as CSRF, XSRF, one-click attack, session riding, confused deputy, and sea surf.  CSRF attacks are effective in a number of situations, including:     * The victim has an active session on the target site.     * The victim is authenticated via HTTP auth on the target site.     * The victim is on the same local network as the target site.  CSRF has primarily been used to perform an action against a target site using the victim's privileges, but recent techniques have been discovered to disclose information by gaining access to the response. The risk of information disclosure is dramatically increased when the target site is vulnerable to XSS, because XSS can be used as a platform for CSRF, allowing the attack to operate within the bounds of the same-origin policy.",,,2025-11-25T08:58:41.474704+00:00
21923,19,Re-examine Cache-control Directives,info,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=478,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-25T08:58:41.478715+00:00
21924,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=478,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:58:41.482744+00:00
21925,19,Cross-Domain JavaScript Source File Inclusion,low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=478,https://www.google.com/recaptcha/api.js,The page includes one or more script files from a third-party domain.,,,2025-11-25T08:58:41.487027+00:00
21926,19,Absence of Anti-CSRF Tokens,medium,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=478,,"No Anti-CSRF tokens were found in a HTML submission form. A cross-site request forgery is an attack that involves forcing a victim to send an HTTP request to a target destination without their knowledge or intent in order to perform an action as the victim. The underlying cause is application functionality using predictable URL/form actions in a repeatable way. The nature of the attack is that CSRF exploits the trust that a web site has for a user. By contrast, cross-site scripting (XSS) exploits the trust that a user has for a web site. Like XSS, CSRF attacks are not necessarily cross-site, but they can be. Cross-site request forgery is also known as CSRF, XSRF, one-click attack, session riding, confused deputy, and sea surf.  CSRF attacks are effective in a number of situations, including:     * The victim has an active session on the target site.     * The victim is authenticated via HTTP auth on the target site.     * The victim is on the same local network as the target site.  CSRF has primarily been used to perform an action against a target site using the victim's privileges, but recent techniques have been discovered to disclose information by gaining access to the response. The risk of information disclosure is dramatically increased when the target site is vulnerable to XSS, because XSS can be used as a platform for CSRF, allowing the attack to operate within the bounds of the same-origin policy.",,,2025-11-25T08:58:41.492181+00:00
21927,19,Modern Web Application,info,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=177,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-25T08:58:41.495771+00:00
21928,19,Modern Web Application,info,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=478,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-25T08:58:41.499219+00:00
21929,19,X-AspNet-Version Response Header,low,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=177,,"Server leaks information via ""X-AspNet-Version""/""X-AspNetMvc-Version"" HTTP response header field(s).",,,2025-11-25T08:58:41.502872+00:00
21930,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=177,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.507012+00:00
21931,19,X-AspNet-Version Response Header,low,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=478,,"Server leaks information via ""X-AspNet-Version""/""X-AspNetMvc-Version"" HTTP response header field(s).",,,2025-11-25T08:58:41.510736+00:00
21932,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=478,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.514803+00:00
21933,19,Re-examine Cache-control Directives,info,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=722,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-25T08:58:41.518988+00:00
21934,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=722,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:58:41.523084+00:00
21935,19,Cross-Domain JavaScript Source File Inclusion,low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=722,https://www.google.com/recaptcha/api.js,The page includes one or more script files from a third-party domain.,,,2025-11-25T08:58:41.527057+00:00
21936,19,Absence of Anti-CSRF Tokens,medium,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=722,,"No Anti-CSRF tokens were found in a HTML submission form. A cross-site request forgery is an attack that involves forcing a victim to send an HTTP request to a target destination without their knowledge or intent in order to perform an action as the victim. The underlying cause is application functionality using predictable URL/form actions in a repeatable way. The nature of the attack is that CSRF exploits the trust that a web site has for a user. By contrast, cross-site scripting (XSS) exploits the trust that a user has for a web site. Like XSS, CSRF attacks are not necessarily cross-site, but they can be. Cross-site request forgery is also known as CSRF, XSRF, one-click attack, session riding, confused deputy, and sea surf.  CSRF attacks are effective in a number of situations, including:     * The victim has an active session on the target site.     * The victim is authenticated via HTTP auth on the target site.     * The victim is on the same local network as the target site.  CSRF has primarily been used to perform an action against a target site using the victim's privileges, but recent techniques have been discovered to disclose information by gaining access to the response. The risk of information disclosure is dramatically increased when the target site is vulnerable to XSS, because XSS can be used as a platform for CSRF, allowing the attack to operate within the bounds of the same-origin policy.",,,2025-11-25T08:58:41.531829+00:00
21937,19,Re-examine Cache-control Directives,info,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=176,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-25T08:58:41.536270+00:00
21938,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=176,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:58:41.540061+00:00
21939,19,Cross-Domain JavaScript Source File Inclusion,low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=176,https://www.google.com/recaptcha/api.js,The page includes one or more script files from a third-party domain.,,,2025-11-25T08:58:41.544609+00:00
21940,19,Absence of Anti-CSRF Tokens,medium,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=176,,"No Anti-CSRF tokens were found in a HTML submission form. A cross-site request forgery is an attack that involves forcing a victim to send an HTTP request to a target destination without their knowledge or intent in order to perform an action as the victim. The underlying cause is application functionality using predictable URL/form actions in a repeatable way. The nature of the attack is that CSRF exploits the trust that a web site has for a user. By contrast, cross-site scripting (XSS) exploits the trust that a user has for a web site. Like XSS, CSRF attacks are not necessarily cross-site, but they can be. Cross-site request forgery is also known as CSRF, XSRF, one-click attack, session riding, confused deputy, and sea surf.  CSRF attacks are effective in a number of situations, including:     * The victim has an active session on the target site.     * The victim is authenticated via HTTP auth on the target site.     * The victim is on the same local network as the target site.  CSRF has primarily been used to perform an action against a target site using the victim's privileges, but recent techniques have been discovered to disclose information by gaining access to the response. The risk of information disclosure is dramatically increased when the target site is vulnerable to XSS, because XSS can be used as a platform for CSRF, allowing the attack to operate within the bounds of the same-origin policy.",,,2025-11-25T08:58:41.548674+00:00
21941,19,Modern Web Application,info,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=722,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-25T08:58:41.552904+00:00
21942,19,Modern Web Application,info,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=176,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-25T08:58:41.557669+00:00
21943,19,X-AspNet-Version Response Header,low,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=722,,"Server leaks information via ""X-AspNet-Version""/""X-AspNetMvc-Version"" HTTP response header field(s).",,,2025-11-25T08:58:41.561420+00:00
21944,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=722,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.566596+00:00
21945,19,X-AspNet-Version Response Header,low,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=176,,"Server leaks information via ""X-AspNet-Version""/""X-AspNetMvc-Version"" HTTP response header field(s).",,,2025-11-25T08:58:41.571835+00:00
21946,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=176,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.576658+00:00
21947,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/chemical/downloads/COSHHForm1.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.581348+00:00
21948,19,Re-examine Cache-control Directives,info,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=1058,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-25T08:58:41.585977+00:00
21949,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=1058,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:58:41.590623+00:00
21950,19,Cross-Domain JavaScript Source File Inclusion,low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=1058,https://www.google.com/recaptcha/api.js,The page includes one or more script files from a third-party domain.,,,2025-11-25T08:58:41.594210+00:00
21951,19,Absence of Anti-CSRF Tokens,medium,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=1058,,"No Anti-CSRF tokens were found in a HTML submission form. A cross-site request forgery is an attack that involves forcing a victim to send an HTTP request to a target destination without their knowledge or intent in order to perform an action as the victim. The underlying cause is application functionality using predictable URL/form actions in a repeatable way. The nature of the attack is that CSRF exploits the trust that a web site has for a user. By contrast, cross-site scripting (XSS) exploits the trust that a user has for a web site. Like XSS, CSRF attacks are not necessarily cross-site, but they can be. Cross-site request forgery is also known as CSRF, XSRF, one-click attack, session riding, confused deputy, and sea surf.  CSRF attacks are effective in a number of situations, including:     * The victim has an active session on the target site.     * The victim is authenticated via HTTP auth on the target site.     * The victim is on the same local network as the target site.  CSRF has primarily been used to perform an action against a target site using the victim's privileges, but recent techniques have been discovered to disclose information by gaining access to the response. The risk of information disclosure is dramatically increased when the target site is vulnerable to XSS, because XSS can be used as a platform for CSRF, allowing the attack to operate within the bounds of the same-origin policy.",,,2025-11-25T08:58:41.600002+00:00
21952,19,Modern Web Application,info,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=1058,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-25T08:58:41.604955+00:00
21953,19,X-AspNet-Version Response Header,low,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=1058,,"Server leaks information via ""X-AspNet-Version""/""X-AspNetMvc-Version"" HTTP response header field(s).",,,2025-11-25T08:58:41.608685+00:00
21954,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=1058,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.612878+00:00
21955,19,Re-examine Cache-control Directives,info,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=1172,cache-control,"The cache-control header has not been set properly or is missing, allowing the browser and proxies to cache content. For static assets like css, js, or image files this might be intended, however, the resources should be reviewed to ensure that no sensitive content will be cached.",,,2025-11-25T08:58:41.617549+00:00
21956,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=1172,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:58:41.621692+00:00
21957,19,Cross-Domain JavaScript Source File Inclusion,low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=1172,https://www.google.com/recaptcha/api.js,The page includes one or more script files from a third-party domain.,,,2025-11-25T08:58:41.627498+00:00
21958,19,Absence of Anti-CSRF Tokens,medium,0.5,https://lahore.comsats.edu.pk/Message.aspx?D=1172,,"No Anti-CSRF tokens were found in a HTML submission form. A cross-site request forgery is an attack that involves forcing a victim to send an HTTP request to a target destination without their knowledge or intent in order to perform an action as the victim. The underlying cause is application functionality using predictable URL/form actions in a repeatable way. The nature of the attack is that CSRF exploits the trust that a web site has for a user. By contrast, cross-site scripting (XSS) exploits the trust that a user has for a web site. Like XSS, CSRF attacks are not necessarily cross-site, but they can be. Cross-site request forgery is also known as CSRF, XSRF, one-click attack, session riding, confused deputy, and sea surf.  CSRF attacks are effective in a number of situations, including:     * The victim has an active session on the target site.     * The victim is authenticated via HTTP auth on the target site.     * The victim is on the same local network as the target site.  CSRF has primarily been used to perform an action against a target site using the victim's privileges, but recent techniques have been discovered to disclose information by gaining access to the response. The risk of information disclosure is dramatically increased when the target site is vulnerable to XSS, because XSS can be used as a platform for CSRF, allowing the attack to operate within the bounds of the same-origin policy.",,,2025-11-25T08:58:41.632383+00:00
21959,19,Modern Web Application,info,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=1172,,The application appears to be a modern web application. If you need to explore it automatically then the Ajax Spider may well be more effective than the standard one.,,,2025-11-25T08:58:41.636736+00:00
21960,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/chemical/downloads/COSHHForm2.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.640766+00:00
21961,19,X-AspNet-Version Response Header,low,0.9,https://lahore.comsats.edu.pk/Message.aspx?D=1172,,"Server leaks information via ""X-AspNet-Version""/""X-AspNetMvc-Version"" HTTP response header field(s).",,,2025-11-25T08:58:41.644509+00:00
21962,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/Message.aspx?D=1172,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.648546+00:00
21963,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/chemical/downloads/COSHHForm4.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.652468+00:00
21964,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/chemical/downloads/COSHHForm3.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.657364+00:00
21965,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/chemical/downloads/COSHHForm5.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.661021+00:00
21966,19,Content Security Policy (CSP) Header Not Set,medium,0.9,https://lahore.comsats.edu.pk/chemical/downloads/COSHHForm10.pdf,,"Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.",,,2025-11-25T08:58:41.664254+00:00
21967,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/chemical/downloads/COSHHForm10.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.668267+00:00
21968,19,"Server Leaks Information via ""X-Powered-By"" HTTP Response Header Field(s)",low,0.7,https://lahore.comsats.edu.pk/chemical/downloads/COSHHForm8.pdf,,"The web/application server is leaking information via one or more ""X-Powered-By"" HTTP response headers. Access to such information may facilitate attackers identifying other frameworks/components your web application is reliant upon and the vulnerabilities such components may be subject to.",,,2025-11-25T08:58:41.673222+00:00
